,dG,avg H
123,-2.7359166287030945,0.9036614209312613
124,-2.8056948656176672,0.9431089590503555
125,-3.59979348820724,1.413311953981594
126,-2.7938766287031167,0.9018117456878861
127,-2.9520040667196383,1.0057648935216748
128,-2.9520040667196525,1.0057648935216748
129,-3.0369061052871587,1.0635561962301776
130,-3.3649030749841136,1.2848480711526904
131,-3.3649030749840985,1.2848480711526904
132,-3.3649030749840985,1.2848480711526904
133,-3.66767459013559,1.4466950306996673
134,-3.6676745901356753,1.4466950306996673
135,-3.6676745901356753,1.4466950306996673
136,-3.6676745901356753,1.4466950306996673
137,-3.3649030749841704,1.2848480711526904
138,-2.973551614929008,1.0498885348931346
139,-2.973551614929022,1.0498885348931346
140,-2.973551614929022,1.0498885348931346
141,-2.7498998242954262,0.893019369672098
142,-2.4743495212650966,0.7039874341748729
143,-2.5250201548738858,0.7419656611893986
144,-2.5250201548738573,0.7419656611893986
145,-2.5250201548738573,0.7419656611893986
146,-2.5250201548738573,0.7419656611893986
147,-2.5250201548738573,0.7419656611893986
148,-2.5250201548738573,0.7419656611893986
149,-3.4229679785653104,1.3154523219522403
150,-3.422967978565353,1.3154523219522403
151,-3.422967978565353,1.3154523219522403
152,-3.422967978565353,1.3154523219522403
153,-3.422967978565353,1.3154523219522403
154,-3.421506821540575,1.3127481897088908
155,-3.421506821540546,1.3127481897088908
156,-4.2284996590061334,1.7951543910100833
157,-4.2284996590061334,1.7951543910100833
158,-3.645386821540569,1.4487623517646473
159,-3.6453868215405976,1.4487623517646473
160,-3.3766013118987246,1.283620424741998
161,-3.2054576204386933,1.1697482580123169
162,-3.2054576204386653,1.1697482580123169
163,-3.2054576204386653,1.1697482580123169
164,-3.638929851843642,1.4542005013984995
165,-3.537771670025478,1.397558861701263
166,-3.481481862862921,1.3652910032403425
167,-3.4814818628629065,1.3652910032403425
168,-3.4814818628629065,1.3652910032403425
169,-3.4814818628629065,1.3652910032403425
170,-3.4814818628629065,1.3652910032403425
171,-3.4814818628629065,1.3652910032403425
172,-3.4658334331108587,1.3544782013857524
173,-2.7878786121742247,0.9073208123569909
174,-2.7878786121742394,0.9073208123569909
175,-2.7878786121742394,0.9073208123569909
176,-2.7878786121742394,0.9073208123569909
177,-3.044618226499324,1.084803541093966
178,-3.0446182264993102,1.084803541093966
179,-3.0446182264993102,1.084803541093966
180,-2.832620044681136,0.9488664354900315
181,-2.8326200446811067,0.9488664354900315
182,-3.112534369749937,1.1300184478546582
183,-3.11253436974998,1.1300184478546582
184,-3.11253436974998,1.1300184478546582
185,-2.832620044681136,0.9488664354900315
186,-2.8326200446811067,0.9488664354900315
187,-2.501208033661811,0.7449162780010721
188,-2.6963287499152813,0.852059609563723
189,-2.6963287499152813,0.852059609563723
190,-2.6963287499152813,0.852059609563723
191,-3.1015069317334394,1.0902868824207832
192,-3.1015069317334394,1.0902868824207832
193,-3.0204637361411537,1.0372042831344845
194,-3.02046373614111,1.0372042831344845
195,-2.9821747003284287,1.0056501967084304
196,-2.982174700328444,1.0056501967084304
197,-2.982174700328444,1.0056501967084304
198,-2.982174700328444,1.0056501967084304
199,-2.982174700328444,1.0056501967084304
200,-2.982174700328444,1.0056501967084304
201,-3.585665609419351,1.379731531299993
202,-3.5856656094193653,1.379731531299993
203,-3.5856656094193653,1.379731531299993
204,-3.5856656094193653,1.379731531299993
205,-3.5856656094193653,1.379731531299993
206,-3.5856656094193653,1.379731531299993
207,-3.5856656094193653,1.379731531299993
208,-3.3879069317334256,1.2340450486513805
209,-3.997003681044717,1.6556342322752515
210,-3.678856408317429,1.4286387080926228
211,-3.6788564083174577,1.4286387080926228
212,-3.9024819179593213,1.5846966292231104
213,-3.5536825791163125,1.3296833280189024
214,-3.5536825791163413,1.3296833280189024
215,-3.5536825791163413,1.3296833280189024
216,-3.5536825791163413,1.3296833280189024
217,-3.2228766837995693,1.119702862636121
218,-3.2228766837995693,1.119702862636121
219,-3.2228766837995693,1.119702862636121
220,-2.9818390529455603,0.9711779187691557
221,-2.981839052945574,0.9711779187691557
222,-2.981839052945574,0.9711779187691557
223,-2.981839052945574,0.9711779187691557
224,-2.668717289860183,0.7880105222742851
225,-2.6687172898601688,0.7880105222742851
226,-2.840958887656313,0.8871947458462099
227,-3.5581182815957386,1.3444972331699863
228,-3.55811828159571,1.3444972331699863
229,-3.55811828159571,1.3444972331699863
230,-3.55811828159571,1.3444972331699863
231,-2.840958887656285,0.8871947458462099
232,-3.3582995488133207,1.215905523796324
233,-3.358299548813335,1.215905523796324
234,-3.680584397298176,1.4354823860325365
235,-3.6805843972981904,1.4354823860325365
236,-3.6805843972981904,1.4354823860325365
237,-3.4141854992265617,1.2675996365997981
238,-3.4141854992265617,1.2675996365997981
239,-3.4141854992265617,1.2675996365997981
240,-3.4141854992265617,1.2675996365997981
241,-3.8660434606590712,1.5661897597829222
242,-3.8660434606590712,1.5661897597829222
243,-3.8660434606590712,1.5661897597829222
244,-3.8660434606590712,1.5661897597829222
245,-3.8660434606590712,1.5661897597829222
246,-3.8660434606590712,1.5661897597829222
247,-3.3555940391714785,1.233382801045755
248,-3.3555940391714643,1.233382801045755
249,-3.3555940391714643,1.233382801045755
250,-3.5553796590061357,1.3856199745175033
251,-3.9717861603835733,1.636040439728153
252,-3.9717861603835733,1.636040439728153
253,-3.7537516149290435,1.5092101317223627
254,-3.7537516149290435,1.5092101317223627
255,-3.7537516149290435,1.5092101317223627
256,-3.7537516149290435,1.5092101317223627
257,-3.7196063807692785,1.4734369051917697
258,-3.719606380769335,1.4734369051917697
259,-3.4761874276012463,1.3241632658644966
260,-3.617688749915288,1.401974082639039
261,-3.617688749915303,1.401974082639039
262,-3.617688749915303,1.401974082639039
263,-3.2727978408244103,1.1581770266060352
264,-3.9342413669951526,1.5818988799099618
265,-4.183550733386326,1.7425914962683897
266,-4.183550733386355,1.7425914962683897
267,-4.095393047435948,1.693184772259255
268,-4.095393047435948,1.693184772259255
269,-4.095393047435948,1.693184772259255
270,-3.512449135590245,1.3410282390619406
271,-2.796175251292695,0.8956952877629984
272,-2.647097730631586,0.8105655681140561
273,-2.6470977306316,0.8105655681140561
274,-2.6470977306316,0.8105655681140561
275,-2.5791340942679426,0.7636313132561885
276,-2.5791340942679706,0.7636313132561885
277,-2.5791340942679706,0.7636313132561885
278,-2.5791340942679706,0.7636313132561885
279,-3.0824980061137097,1.0286328743257107
280,-2.9996353063891803,0.9810456173514659
281,-2.9996353063891803,0.9810456173514659
282,-2.9996353063891803,0.9810456173514659
283,-2.9996353063891803,0.9810456173514659
284,-2.9996353063891803,0.9810456173514659
285,-2.9996353063891803,0.9810456173514659
286,-3.047130347711501,1.01691857915431
287,-2.9836366837996318,0.9902587108092845
288,-3.698901862862982,1.482024416677279
289,-2.699189355975932,0.8662278742140147
290,-2.6991893559759457,0.8662278742140147
291,-2.6991893559759457,0.8662278742140147
292,-2.681602854598537,0.826157759712627
293,-2.681602854598552,0.826157759712627
294,-3.291828198951165,1.2271503283390768
295,-3.29182819895118,1.2271503283390768
296,-3.29182819895118,1.2271503283390768
297,-3.8115770694745943,1.5696889766642033
298,-3.8115770694745943,1.5696889766642033
299,-2.749841973055865,0.8689361177734231
300,-2.749841973055851,0.8689361177734231
301,-2.749841973055851,0.8689361177734231
302,-3.4101069317335373,1.2830418777085508
303,-3.3174927719539085,1.2236782450547878
304,-3.3174927719538942,1.2236782450547878
305,-3.3174927719538942,1.2236782450547878
306,-3.7883188325599666,1.5126850236663245
307,-3.7883188325599515,1.5126850236663245
308,-3.7883188325599515,1.5126850236663245
309,-3.7883188325599515,1.5126850236663245
310,-3.7503854992266383,1.4954925765701443
311,-3.7503854992266383,1.4954925765701443
312,-3.68779481052141,1.4508168456456136
313,-3.6877948105213965,1.4508168456456136
314,-3.6877948105213965,1.4508168456456136
315,-3.6877948105213965,1.4508168456456136
316,-3.058303350466332,1.0327393959608473
317,-3.0583033504663035,1.0327393959608473
318,-3.687794810521368,1.4508168456456136
319,-3.2642697967473002,1.2029892725181188
320,-4.394432882146717,1.844082615087689
321,-4.394432882146703,1.844082615087689
322,-3.9794543697500018,1.60416323810461
323,-3.979454369750073,1.60416323810461
324,-3.979454369750073,1.60416323810461
325,-3.979454369750073,1.60416323810461
326,-3.9563614771880538,1.5641983201393042
327,-3.95636147718804,1.5641983201393042
328,-4.670386711347844,1.9775752987501645
329,-3.213316022642559,1.1004478277312832
330,-2.840961256802345,0.860214731552709
331,-2.8409612568023874,0.860214731552709
332,-2.8409612568023874,0.860214731552709
333,-2.8409612568023874,0.860214731552709
334,-3.805927317408433,1.4683446186867817
335,-3.805927317408447,1.4683446186867817
336,-3.6009491355902696,1.3319710168163366
337,-3.6586301273258215,1.38025948096371
338,-3.6586301273258215,1.38025948096371
339,-3.6586301273258215,1.38025948096371
340,-5.051797840824449,2.1422334633466114
341,-5.0517978408244195,2.1422334633466114
342,-3.3699018628629744,1.1888945161040823
343,-3.334363681044792,1.1789874843198511
344,-3.3343636810448345,1.1789874843198511
345,-3.0311036810448395,0.9786395622383693
346,-3.0311036810448533,0.9786395622383693
347,-3.0311036810448533,0.9786395622383693
348,-3.0311036810448533,0.9786395622383693
349,-4.321643074984252,1.775603998698235
350,-4.321643074984223,1.775603998698235
351,-4.187302524020055,1.6933846081109036
352,-4.1873025240200406,1.6933846081109036
353,-4.074135912449791,1.6247004836182208
354,-4.074135912449762,1.6247004836182208
355,-4.108318281595771,1.6450441435914334
356,-4.108318281595757,1.6450441435914334
357,-4.245006160383639,1.72877551480542
358,-4.245006160383653,1.72877551480542
359,-3.6763364083175385,1.3715658501051862
360,-3.482827372504872,1.2449003623407033
361,-3.4828273725048438,1.2449003623407033
362,-3.4828273725048438,1.2449003623407033
363,-3.4828273725048438,1.2449003623407033
364,-3.3388292457831033,1.1482052538986784
365,-3.3388292457830744,1.1482052538986784
366,-3.082127317408436,0.9945156293927016
367,-3.082127317408407,0.9945156293927016
368,-3.082127317408407,0.9945156293927016
369,-3.082127317408407,0.9945156293927016
370,-3.0832939840750413,0.992186781034732
371,-2.999054094267919,0.9404615553322411
372,-2.9990540942679047,0.9404615553322411
373,-3.0832939840750555,0.992186781034732
374,-3.0832939840750697,0.992186781034732
375,-3.1834889152045487,1.0464193416227014
376,-3.1834889152045487,1.0464193416227014
377,-3.1834889152045487,1.0464193416227014
378,-3.1834889152045487,1.0464193416227014
379,-3.876617675535144,1.5053166929473438
380,-3.876617675535101,1.5053166929473438
381,-3.876617675535101,1.5053166929473438
382,-3.876617675535101,1.5053166929473438
383,-3.876617675535101,1.5053166929473438
384,-3.876617675535101,1.5053166929473438
385,-3.0321796590061467,0.9702524626822403
386,-3.155624342201748,1.043415748611682
387,-3.1556243422017767,1.043415748611682
388,-3.1556243422017767,1.043415748611682
389,-3.1556243422017767,1.043415748611682
390,-3.1556243422017767,1.043415748611682
391,-3.1556243422017767,1.043415748611682
392,-3.1556243422017767,1.043415748611682
393,-2.810999824295436,0.8666092031491504
394,-2.810999824295436,0.8666092031491504
395,-2.810999824295436,0.8666092031491504
396,-2.810999824295436,0.8666092031491504
397,-4.151855196196266,1.6778190349795987
398,-4.992033433110862,2.1265599910265087
399,-4.992033433110876,2.1265599910265087
400,-4.081114094267903,1.6427004854576717
401,-4.609874590135662,1.9445566629054432
402,-4.630442744405627,1.9487143449277464
403,-4.630442744405657,1.9487143449277464
404,-3.744540705838176,1.427997324791436
405,-3.1912485295296165,1.053226457874252
406,-3.1912485295296165,1.053226457874252
407,-3.1912485295296165,1.053226457874252
408,-3.7543218628629376,1.439268494903892
409,-3.754321862862952,1.439268494903892
410,-3.0766754165819354,0.9675528990584541
411,-3.0268166287031733,0.9160822019797903
412,-3.0268166287031586,0.9160822019797903
413,-3.0268166287031586,0.9160822019797903
414,-3.0268166287031586,0.9160822019797903
415,-3.299557620438705,1.0982929206976746
416,-3.299557620438705,1.0982929206976746
417,-3.299557620438705,1.0982929206976746
418,-3.299557620438705,1.0982929206976746
419,-3.4154382264993193,1.1847059509411402
420,-3.4154382264993326,1.1847059509411402
421,-3.4154382264993326,1.1847059509411402
422,-3.3628824689235737,1.1458744440504973
423,-3.3628824689235737,1.1458744440504973
424,-3.3628824689235737,1.1458744440504973
425,-3.3628824689235737,1.1458744440504973
426,-3.3628824689235737,1.1458744440504973
427,-3.3628824689235737,1.1458744440504973
428,-3.3628824689235737,1.1458744440504973
429,-3.3628824689235737,1.1458744440504973
430,-3.603153488207312,1.3077779862881147
431,-3.822105884901532,1.4471797076411774
432,-3.2715819179593524,1.0652891033914613
433,-3.2715819179593377,1.0652891033914613
434,-3.2715819179593377,1.0652891033914613
435,-3.2715819179593377,1.0652891033914613
436,-3.25418379123758,1.0577673486511547
437,-3.254183791237565,1.0577673486511547
438,-3.254183791237565,1.0577673486511547
439,-3.859314975810592,1.4507546898045693
440,-3.5499052788408965,1.2616339660826072
441,-4.1693052788408815,1.6433648145088464
442,-4.169305278840852,1.6433648145088464
443,-4.169305278840852,1.6433648145088464
444,-3.652487978565375,1.3263462924950367
445,-3.652487978565347,1.3263462924950367
446,-3.652487978565347,1.3263462924950367
447,-3.652487978565347,1.3263462924950367
448,-3.652487978565347,1.3263462924950367
449,-4.3556442871053065,1.7501941099271312
450,-4.355644287105335,1.7501941099271312
451,-4.249790127325724,1.6914566373843585
452,-3.4587898518436186,1.209569704305805
453,-3.6407192182347927,1.3257252180331023
454,-3.4166424689235413,1.176700419002198
455,-3.241273598400113,1.0600689859769457
456,-3.036568639722418,0.94314549907917
457,-3.036568639722404,0.94314549907917
458,-3.036568639722404,0.94314549907917
459,-3.867146931733416,1.4682404867319276
460,-3.0525383366920806,0.96342780384598
461,-3.817214645232042,1.444286688088369
462,-3.817214645232028,1.444286688088369
463,-3.7261786121741673,1.3973789013672961
464,-3.7261786121741673,1.3973789013672961
465,-3.7261786121741673,1.3973789013672961
466,-3.7261786121741673,1.3973789013672961
467,-3.7261786121741673,1.3973789013672961
468,-3.7261786121741673,1.3973789013672961
469,-3.7261786121741673,1.3973789013672961
470,-3.3052339840750022,1.12656789874329
471,-3.3052339840750022,1.12656789874329
472,-3.312906160383548,1.1157981012298321
473,-3.312906160383548,1.1157981012298321
474,-4.793228584625979,1.9521356602268565
475,-5.443672771953771,2.2511812233104362
476,-5.093366325672776,2.109419993050426
477,-4.239584507490946,1.678672039791905
478,-4.239584507490946,1.678672039791905
479,-4.6669117802182285,1.9158193654322624
480,-4.5200995488132625,1.838553588666832
481,-4.5200995488132625,1.838553588666832
482,-4.5200995488132625,1.838553588666832
483,-3.4199194937168467,1.1491742171570234
484,-3.4199194937168187,1.1491742171570234
485,-3.4199194937168187,1.1491742171570234
486,-3.4199194937168187,1.1491742171570234
487,-4.099455416581833,1.5980567376929464
488,-3.4842776204386037,1.1972185061331104
489,-3.539125719612201,1.2501101255696474
490,-3.539125719612187,1.2501101255696474
491,-3.539125719612187,1.2501101255696474
492,-3.539125719612187,1.2501101255696474
493,-3.539125719612187,1.2501101255696474
494,-3.476818832559829,1.2264891547564085
495,-3.4943905680970464,1.2137323304861474
496,-3.494390568097017,1.2137323304861474
497,-3.3515534882072298,1.1170866079843056
498,-3.3515534882072298,1.1170866079843056
499,-3.3515534882072298,1.1170866079843056
