,dG,avg H
66,-3.843394208844842,1.5019525185039506
67,-3.843394208844842,1.5019525185039506
68,-3.843394208844842,1.5019525185039506
69,-3.843394208844842,1.5019525185039506
70,-3.843394208844842,1.5019525185039506
71,-3.732992996723623,1.432774530620344
72,-3.732992996723623,1.432774530620344
73,-2.9895046771644047,0.9858063337283401
74,-2.9895046771643763,0.9858063337283401
75,-2.8446725559522577,0.9062598567563841
76,-2.7257432446575365,0.8327222938149077
77,-2.7257432446575365,0.8327222938149077
78,-3.300363905814549,1.1773077645366432
79,-3.300363905814549,1.1773077645366432
80,-3.6755927212415713,1.4105796079125272
81,-3.694943244657509,1.420009486681976
82,-3.36242880939588,1.2234874237839242
83,-3.3624288093958237,1.2234874237839242
84,-3.034756082123039,1.0238385075756828
85,-3.0347560821230672,1.0238385075756828
86,-3.0347560821230672,1.0238385075756828
87,-3.0347560821230672,1.0238385075756828
88,-3.0347560821230672,1.0238385075756828
89,-3.0347560821230672,1.0238385075756828
90,-3.0347560821230672,1.0238385075756828
91,-3.0347560821230672,1.0238385075756828
92,-3.0009656688999087,0.9922456189542239
93,-3.0009656688999087,0.9922456189542239
94,-3.0383920049880544,1.016064882645859
95,-3.0009656688999087,0.9922456189542239
96,-3.9269954760624732,1.5520553884100323
97,-3.926995476062416,1.5520553884100323
98,-3.926995476062416,1.5520553884100323
99,-3.926995476062416,1.5520553884100323
100,-2.800066660635423,0.8654142550340892
101,-2.6090517846024284,0.7424765619470168
102,-2.6090517846024284,0.7424765619470168
103,-2.6090517846024284,0.7424765619470168
104,-3.4706839058145817,1.2817053255303354
105,-3.4706839058145533,1.2817053255303354
106,-3.4706839058145533,1.2817053255303354
107,-3.4706839058145533,1.2817053255303354
108,-3.4706839058145533,1.2817053255303354
109,-3.4706839058145533,1.2817053255303354
110,-3.4706839058145533,1.2817053255303354
111,-3.4706839058145533,1.2817053255303354
112,-3.4706839058145533,1.2817053255303354
113,-3.4706839058145533,1.2817053255303354
114,-3.4075472666960986,1.2340692695938116
115,-3.2925839058145807,1.1596224557000152
116,-3.2925839058145527,1.1596224557000152
117,-3.301259057329645,1.1687682279600922
118,-3.301259057329702,1.1687682279600922
119,-3.745251784602431,1.4373171794927004
120,-3.745251784602431,1.4373171794927004
121,-3.745251784602431,1.4373171794927004
122,-4.007932941627217,1.5834082700955014
123,-4.007932941627189,1.5834082700955014
124,-4.102523024271818,1.637225515746711
125,-4.102523024271847,1.637225515746711
126,-3.5160196633903236,1.2879014665160833
127,-3.6683505173848228,1.3786169889092306
128,-3.4446943741341163,1.243538681230767
129,-3.256789911324205,1.1336713380296446
130,-3.2567899113241765,1.1336713380296446
131,-3.726413602784305,1.4251361789014985
132,-3.726413602784248,1.4251361789014985
133,-3.726413602784248,1.4251361789014985
134,-3.726413602784248,1.4251361789014985
135,-2.924519387908192,0.928423925777139
136,-3.3033701317098405,1.1559358958996018
137,-3.123446991213996,1.0491790623128454
138,-3.53382517303217,1.3012734534576067
139,-3.5338251730321417,1.3012734534576067
140,-3.5338251730321417,1.3012734534576067
141,-3.5338251730321417,1.3012734534576067
142,-3.5338251730321417,1.3012734534576067
143,-3.5510635201395937,1.3009101974583146
144,-3.551063520139621,1.3009101974583146
145,-3.409608368624447,1.2153811401474417
146,-3.775106330056929,1.431326098447834
147,-4.827495145483852,1.9757293506565614
148,-3.8366648424535863,1.4759415698676217
149,-3.2095604898365764,1.103599718503101
150,-2.753789084877837,0.8475234752401298
151,-2.753789084877866,0.8475234752401298
152,-2.753789084877866,0.8475234752401298
153,-2.7369263300569173,0.8336033576324051
154,-3.4142542639411886,1.2106163889736834
155,-3.4142542639411886,1.2106163889736834
156,-3.4142542639411886,1.2106163889736834
157,-3.5693651730321108,1.3078892420562076
158,-3.5693651730320823,1.3078892420562076
159,-3.5693651730320823,1.3078892420562076
160,-3.5693651730320823,1.3078892420562076
161,-3.5693651730320823,1.3078892420562076
162,-3.9299086992028833,1.521826262553153
163,-3.7302408755114134,1.4063710626541048
164,-3.7302408755114134,1.4063710626541048
165,-3.7302408755114134,1.4063710626541048
166,-3.7302408755114134,1.4063710626541048
167,-4.957369305263511,2.0191445296320953
168,-4.541571509120273,1.8437594800950672
169,-4.439811398927446,1.7960587757986075
170,-4.439811398927446,1.7960587757986075
171,-3.786806495346241,1.4522976770006417
172,-3.76608164686138,1.438621868879757
173,-3.7660816468613234,1.438621868879757
174,-3.7660816468613234,1.438621868879757
175,-3.6021896909384736,1.345160993646291
176,-3.6021896909384736,1.345160993646291
177,-5.37212385071814,2.1554603444882585
178,-5.565147266696159,2.2097482585719725
179,-5.565147266696073,2.2097482585719725
180,-5.807826550442712,2.2737946058871814
181,-2.892886936117577,0.9292248178467126
182,-2.892886936117605,0.9292248178467126
183,-2.892886936117605,0.9292248178467126
184,-2.892886936117605,0.9292248178467126
185,-2.7106166330873123,0.8309453104020521
186,-2.8093302969991782,0.8817799884153646
187,-2.9102808204151533,0.9433196105015488
188,-2.9102808204151813,0.9433196105015488
189,-2.9102808204151813,0.9433196105015488
190,-2.9102808204151813,0.9433196105015488
191,-2.9102808204151813,0.9433196105015488
192,-3.245383354850418,1.1407233524607774
193,-3.2453833548503614,1.1407233524607774
194,-4.158364842453722,1.655271824685827
195,-4.078899277715323,1.6116659724197386
196,-4.078899277715351,1.6116659724197386
197,-5.483782252921968,2.169446957592575
198,-3.6803554760624593,1.4134277712172563
199,-3.301489966420519,1.1955542901787553
200,-3.3014899664205477,1.1955542901787553
201,-3.3014899664205477,1.1955542901787553
202,-3.142105889285574,1.101292003042664
203,-3.142105889285517,1.101292003042664
204,-2.883223024271672,0.9355749767194448
205,-2.8832230242717003,0.9355749767194448
206,-2.897377239147687,0.9473936357911718
207,-2.8973772391477155,0.9473936357911718
208,-2.8973772391477155,0.9473936357911718
209,-2.8973772391477155,0.9473936357911718
210,-2.8973772391477155,0.9473936357911718
211,-2.8973772391477155,0.9473936357911718
212,-2.8973772391477155,0.9473936357911718
213,-2.447166550442517,0.6936802967627387
214,-2.447166550442517,0.6936802967627387
215,-2.653958396172498,0.8093937308443421
216,-2.653958396172498,0.8093937308443421
217,-2.753402087632594,0.858280044384551
218,-2.753402087632594,0.858280044384551
219,-2.753402087632594,0.858280044384551
220,-2.753402087632594,0.858280044384551
221,-3.0635996082937424,1.02800468516744
222,-3.548926550442502,1.3142128122855268
223,-3.5489265504424736,1.3142128122855268
224,-3.5489265504424736,1.3142128122855268
225,-3.5489265504424736,1.3142128122855268
226,-3.5489265504424736,1.3142128122855268
227,-3.689608699202779,1.3999940958693633
228,-3.804254980194543,1.46035603457233
229,-3.1588664953460754,1.0739170614660236
230,-3.1588664953460466,1.0739170614660236
231,-3.3517852832248707,1.1883804246308796
232,-2.9821287542992536,0.9747095126867329
233,-2.8892802694507225,0.9152806320656217
234,-2.8892802694507225,0.9152806320656217
235,-2.8892802694507225,0.9152806320656217
236,-2.8892802694507225,0.9152806320656217
237,-2.8892802694507225,0.9152806320656217
238,-2.8892802694507225,0.9152806320656217
239,-2.8892802694507225,0.9152806320656217
240,-2.8892802694507225,0.9152806320656217
241,-2.8892802694507225,0.9152806320656217
242,-3.503104511874966,1.2807009042475244
243,-3.503104511874966,1.2807009042475244
244,-3.503104511874966,1.2807009042475244
245,-3.503104511874966,1.2807009042475244
246,-3.503104511874966,1.2807009042475244
247,-3.612424071103618,1.3449007297980862
248,-4.0614603245471415,1.5976557324657144
249,-3.700738010497531,1.404177201243552
250,-3.700738010497503,1.404177201243552
251,-3.700738010497503,1.404177201243552
252,-3.700738010497503,1.404177201243552
253,-3.700738010497503,1.404177201243552
254,-3.700738010497503,1.404177201243552
255,-3.700738010497503,1.404177201243552
256,-3.8488190022330286,1.471109965127404
257,-3.8595967983762587,1.4725886986408216
258,-3.5404311234451034,1.2871615199480713
259,-3.0205118396986284,0.9916397436682203
260,-3.834922418210908,1.4718372148593326
261,-3.8349224182109367,1.4718372148593326
262,-3.8349224182109367,1.4718372148593326
263,-3.8349224182109367,1.4718372148593326
264,-3.3942985063651747,1.2174837941784653
265,-3.43999299672339,1.2488244768315835
266,-3.4399929967233334,1.2488244768315835
267,-3.519056027026324,1.293350894151953
268,-3.2552129416268656,1.141867661949125
269,-3.255212941626893,1.141867661949125
270,-3.255212941626893,1.141867661949125
271,-3.1130463851530408,1.0628194927533208
272,-3.1130463851530976,1.0628194927533208
273,-3.1130463851530976,1.0628194927533208
274,-3.1130463851530976,1.0628194927533208
275,-3.1130463851530976,1.0628194927533208
276,-3.2474723355662998,1.128460566667765
277,-3.2474723355663286,1.128460566667765
278,-3.0648299113239266,1.0240481936678474
279,-3.521574814905165,1.289374111166167
280,-3.6550755862550086,1.368166178295457
281,-3.6113739333624153,1.3393860341243964
282,-3.6113739333624713,1.3393860341243964
283,-3.6113739333624713,1.3393860341243964
284,-3.6113739333624713,1.3393860341243964
285,-3.6547566330869468,1.3659739948726184
286,-3.654756633087033,1.3659739948726184
287,-3.654756633087033,1.3659739948726184
288,-3.4659144292302533,1.253998564045643
289,-3.4659144292302244,1.253998564045643
290,-3.4659144292302244,1.253998564045643
291,-2.88505498019444,0.9099563949885207
292,-3.058834153748194,1.0134821953613644
293,-3.3067268810209502,1.1732513693006708
294,-3.3067268810209214,1.1732513693006708
295,-3.46241635760498,1.2660559404584246
296,-3.462416357604951,1.2660559404584246
297,-4.01060511793554,1.5771992593127226
298,-4.01060511793554,1.5771992593127226
299,-4.01060511793554,1.5771992593127226
300,-4.01060511793554,1.5771992593127226
301,-3.40747839617245,1.2606993293066744
302,-3.40747839617245,1.2606993293066744
303,-3.40747839617245,1.2606993293066744
304,-3.286841206089832,1.1762322486344345
305,-3.286841206089776,1.1762322486344345
306,-3.286841206089776,1.1762322486344345
307,-3.286841206089776,1.1762322486344345
308,-3.286841206089776,1.1762322486344345
309,-3.286841206089776,1.1762322486344345
310,-3.286841206089776,1.1762322486344345
311,-3.286841206089776,1.1762322486344345
312,-5.22422891958837,2.0728404710888313
313,-3.5091148700016106,1.310620279649322
314,-4.517288809395495,1.8241219253402077
315,-4.781182638596646,1.9203755062050845
316,-4.7811826385966745,1.9203755062050845
317,-4.539453162012649,1.8250501474690055
318,-3.6168790573294975,1.4121041911065113
319,-3.1886593879079617,1.170590772956334
320,-3.1886593879079617,1.170590772956334
321,-3.1886593879079617,1.170590772956334
322,-3.1886593879079617,1.170590772956334
323,-2.9443951454837247,1.0235633856984914
324,-2.944395145483753,1.0235633856984914
325,-3.716359883775766,1.4670239292354348
326,-3.179734539423123,1.168302194567811
327,-3.326507156503027,1.2515040889748723
328,-3.7448683135278036,1.4707002759819898
329,-3.6837075972743487,1.4397053216350573
330,-3.3745566330870247,1.2511086319309055
331,-4.783411949891416,1.923051342651552
332,-4.142971178541586,1.6586520308645956
333,-4.1429711785416155,1.6586520308645956
334,-3.9231797184864377,1.5557678462176383
335,-3.923179718486523,1.5557678462176383
336,-3.923179718486523,1.5557678462176383
337,-3.925729305263417,1.5536633635424997
338,-3.4628943741339526,1.3083568215031616
339,-4.535720820414952,1.8201561702112747
340,-4.303834263941013,1.7255603552398353
341,-3.6074090848776166,1.3843464120613223
342,-3.6074090848776734,1.3843464120613223
343,-3.3791747598087913,1.256676414112067
344,-3.3791747598087913,1.256676414112067
345,-3.697807872756414,1.4279280104722554
346,-3.6978078727564414,1.4279280104722554
347,-3.5306163576048566,1.3337960526529877
348,-3.41305194989144,1.2382121675723743
349,-3.4130519498913543,1.2382121675723743
350,-3.4130519498913543,1.2382121675723743
351,-2.919518010497427,0.9636277593176127
352,-3.2594651730319413,1.157106412891654
353,-3.8915396633900334,1.5082724553163582
354,-3.480760434739977,1.2741331119928843
355,-3.5637341537482143,1.315055409253823
356,-3.5637341537482143,1.315055409253823
357,-3.5637341537482143,1.315055409253823
358,-3.5637341537482143,1.315055409253823
359,-3.598551343830877,1.3383882932983853
360,-3.598551343830877,1.3383882932983853
361,-3.4507968534728093,1.2483253979671163
362,-3.3914502969989826,1.2184404722807336
363,-3.631068754299264,1.3481062143789517
364,-3.631068754299236,1.3481062143789517
365,-3.631068754299236,1.3481062143789517
366,-3.631068754299236,1.3481062143789517
367,-3.9177707928666905,1.4952146449788608
368,-3.518261040800581,1.2691273099952607
369,-3.6825367983763897,1.3633621430310081
370,-4.150235420965913,1.6161538198558174
371,-4.15023542096597,1.6161538198558174
372,-4.15023542096597,1.6161538198558174
373,-4.15023542096597,1.6161538198558174
374,-3.2066069912139032,1.1044451223026783
375,-3.4749379003046954,1.2639796756099706
376,-3.4749379003047807,1.2639796756099706
377,-4.4672769636656815,1.7676894699700498
378,-4.20339845126901,1.6382364046650721
379,-4.20339845126901,1.6382364046650721
380,-4.20339845126901,1.6382364046650721
381,-4.3407965779906865,1.7052845703409056
382,-4.340796577990801,1.7052845703409056
383,-4.340796577990801,1.7052845703409056
384,-2.9157715091203045,0.92032834471174
385,-2.9157715091203333,0.92032834471174
386,-3.479668203335222,1.2366129715000291
387,-3.479668203335222,1.2366129715000291
388,-3.479668203335222,1.2366129715000291
389,-2.5785493052635786,0.7500883668659135
390,-2.5785493052635498,0.7500883668659135
391,-2.5785493052635498,0.7500883668659135
392,-2.4639725559522674,0.6889231500619868
393,-2.4639725559522394,0.6889231500619868
394,-2.8874086992028936,0.9154164625976722
395,-2.652724126200184,0.7925540787575208
396,-3.8402106275775054,1.4438084451630393
397,-3.840210627577648,1.4438084451630393
398,-4.059571178541802,1.5621046688756568
399,-3.361745889285657,1.174893373982122
400,-3.5508735476878144,1.2691942765968252
401,-3.5508735476877864,1.2691942765968252
402,-3.30022407110377,1.1327231366461759
403,-3.2460817019577632,1.1047880692444236
404,-2.982036357605097,0.9706041492244735
405,-2.9820363576051245,0.9706041492244735
406,-2.9820363576051245,0.9706041492244735
407,-2.9820363576051245,0.9706041492244735
408,-2.9820363576051245,0.9706041492244735
409,-2.9820363576051245,0.9706041492244735
410,-2.9820363576051245,0.9706041492244735
411,-3.4127142088448186,1.203865591805519
412,-3.5742962474123487,1.2949321249603136
413,-3.5742962474124056,1.2949321249603136
414,-4.6167654485143155,1.822885073356745
415,-4.6167654485143155,1.822885073356745
416,-4.6167654485143155,1.822885073356745
417,-3.3635089746851747,1.1722785796400939
418,-3.363508974685089,1.1722785796400939
419,-3.363508974685089,1.1722785796400939
420,-3.363508974685089,1.1722785796400939
421,-3.363508974685089,1.1722785796400939
422,-3.5718046771644367,1.2873695319275353
423,-3.5718046771644367,1.2873695319275353
424,-3.5718046771644367,1.2873695319275353
425,-3.917191178541884,1.4876821875841206
426,-4.784144236393104,1.8958083850587126
427,-3.885989360360071,1.471699918579297
428,-3.885989360360128,1.471699918579297
429,-4.4893553658698115,1.771189304097198
430,-3.3947409306081227,1.2024548128399113
431,-3.3947409306081227,1.2024548128399113
432,-3.3947409306081227,1.2024548128399113
433,-3.3947409306081227,1.2024548128399113
434,-3.5744224182114417,1.319238796135319
435,-3.5744224182114417,1.319238796135319
436,-5.249995145484121,2.078966456869684
437,-4.012259663390296,1.5424901292778397
438,-4.273879718486796,1.6650554034952985
439,-4.273879718486826,1.6650554034952985
440,-4.273879718486826,1.6650554034952985
441,-4.273879718486826,1.6650554034952985
442,-4.000828809395898,1.5275901027485126
443,-4.000828809395898,1.5275901027485126
444,-4.734031839698957,1.8825457280249407
445,-4.734031839698929,1.8825457280249407
446,-5.14900566890006,2.0566197698818174
447,-4.6183016468614255,1.834853545952056
448,-4.618301646861369,1.834853545952056
449,-4.831411123445406,1.9275880594334263
450,-4.831411123445406,1.9275880594334263
451,-4.831411123445406,1.9275880594334263
452,-4.831411123445406,1.9275880594334263
453,-4.310543905814511,1.6899774522539546
454,-4.3105439058145985,1.6899774522539546
455,-4.0951511234454765,1.5833170156552838
456,-4.095151123445504,1.5833170156552838
457,-4.095151123445504,1.5833170156552838
458,-5.026014759809102,2.0036295403372195
459,-4.5606557515445445,1.8142930487538476
460,-4.489033602784332,1.7800970306306974
461,-4.489033602784332,1.7800970306306974
462,-4.284426881021261,1.683087745637346
463,-4.284426881021234,1.683087745637346
464,-4.298167487081855,1.688886521159354
465,-4.298167487081855,1.688886521159354
466,-4.0478966881837275,1.5653281388553202
467,-4.0478966881837275,1.5653281388553202
468,-4.151787707467406,1.6218935590015682
469,-3.986545889285736,1.5237396064355822
470,-3.9865458892857646,1.5237396064355822
471,-3.9865458892857646,1.5237396064355822
472,-4.063750296999274,1.5633241680223862
473,-3.365319718486916,1.1963206135714575
474,-3.3653197184868877,1.1963206135714575
475,-3.3653197184868877,1.1963206135714575
476,-2.9673783961728475,0.9726939191291081
477,-2.9673783961728764,0.9726939191291081
478,-3.1055257239965783,1.0639046400937544
479,-3.1055257239965783,1.0639046400937544
480,-3.4087159719304623,1.2268214336316812
481,-3.4087159719304907,1.2268214336316812
482,-4.049895971930454,1.572989806293259
483,-4.049895971930482,1.572989806293259
484,-4.049895971930482,1.572989806293259
485,-4.088281701958067,1.5914999625097983
486,-4.088281701957925,1.5914999625097983
487,-4.088281701957925,1.5914999625097983
488,-3.5621301868064283,1.3147230375858596
489,-3.7266654485143818,1.4034308880943516
490,-3.726665448514353,1.4034308880943516
491,-3.726665448514353,1.4034308880943516
492,-2.585982252922008,0.7929338764956754
493,-2.585982252922093,0.7929338764956754
494,-2.585982252922093,0.7929338764956754
495,-2.585982252922093,0.7929338764956754
496,-2.617526054574938,0.807692788619356
497,-3.207053327302248,1.1323520237767293
498,-3.207053327302248,1.1323520237767293
499,-3.207053327302248,1.1323520237767293
